candidate_id,queue_priority,chunk_type,risk_level,heading_path,content_preview,candidate_fields_preview,manual_review_reasons,validation_warnings,recommended_reviewer_action
648f6960-e5cf-4558-a111-fcd668b2096a,P3_diagnostic_lens_safe_translation,diagnostic_lens,medium,ГЛАВА 10. НейроСталкинг — жизнь из присутствия / Безусловная любовь — не концепция и не чувство,"Когда слышишь «безусловная любовь» — первый импульс обычно: умиление, что-то про принятие, про добро. Мягкое. Здесь — другое. Безусловная любовь в понимании НеоСталкинга — это не эмоция. Не решение «любить всех». Не духовная практика. Это **качество восприятия**, которое возникает, когда программ...","{""summary_candidate"": ""Фрагмент из раздела «ГЛАВА 10. НейроСталкинг — жизнь из присутствия» описывает повторяющийся внутренний паттерн, который полезно переводить в мягкую гипотезу, а не в диагноз. Ко..."", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": ""Это лучше переводить как мягкую гипотезу о способе защиты, а не как утверждение о том, кто человек."", ""allowed_writer_use_candidate"": ""Только мягкая парафраза как объяснительная гипотеза, связанная с контекстом пользователя."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""missing_mechanism_hints"", ""diagnostic_lens_requires_safe_translation_review"", ""high_value_chapter_review"", ""diagnostic_lens_enrichment_priority"", ""high_value_chapter_priority""]",[],Проверить безопасный пользовательский перевод и убрать диагнозоподобную формулировку.
de3a88e9-0c75-4c05-9d54-761c959acd6c,P3_diagnostic_lens_safe_translation,diagnostic_lens,medium,ГЛАВА 10. НейроСталкинг — жизнь из присутствия / Вопросы и ответы,"**В: Я понимаю всё, что описано в книге. Но в жизни это не работает. Что я делаю не так?** Ничего не делаешь не так. Понимание и переживание — это разные уровни. Ты не можешь «понять» себя в присутствие. Это как читать о плавании и удивляться, почему ещё тонешь. Ответ один: в воду. Не один раз. К...","{""summary_candidate"": ""Фрагмент из раздела «ГЛАВА 10. НейроСталкинг — жизнь из присутствия» описывает повторяющийся внутренний паттерн, который полезно переводить в мягкую гипотезу, а не в диагноз. **..."", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": ""Это лучше переводить как мягкую гипотезу о способе защиты, а не как утверждение о том, кто человек."", ""allowed_writer_use_candidate"": ""Только мягкая парафраза как объяснительная гипотеза, связанная с контекстом пользователя."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""missing_mechanism_hints"", ""diagnostic_lens_requires_safe_translation_review"", ""high_value_chapter_review"", ""diagnostic_lens_enrichment_priority"", ""high_value_chapter_priority""]",[],Проверить безопасный пользовательский перевод и убрать диагнозоподобную формулировку.
02850e6b-1f41-4f94-8413-cdec8c45479b,P3_diagnostic_lens_safe_translation,diagnostic_lens,medium,"ГЛАВА 5. Тени: то, что мы не видим в себе / Вопросы и ответы","*** **— Я знаю о своей тени уже много лет. Хожу на терапию, читал Юнга. Но она всё равно управляет. Почему знания недостаточно?** — Потому что тень живёт не в знании — она живёт в теле и в эмоциональной памяти. Знать про злость — и встретить злость как живое переживание — это два разных события в...","{""summary_candidate"": ""Фрагмент из раздела «ГЛАВА 5. Тени: то, что мы не видим в себе» описывает повторяющийся внутренний паттерн, который полезно переводить в мягкую гипотезу, а не в диагноз. *** **—..."", ""mechanism_hints_candidates"": [""self_criticism_as_control""], ""safe_user_translation_candidate"": ""Самокритика здесь может быть способом держать себя под контролем и не столкнуться с более уязвимыми чувствами."", ""allowed_writer_use_candidate"": ""Только мягкая парафраза как объяснительная гипотеза, связанная с контекстом пользователя."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""diagnostic_lens_requires_safe_translation_review"", ""high_value_chapter_review"", ""diagnostic_lens_enrichment_priority"", ""high_value_chapter_priority""]",[],Проверить безопасный пользовательский перевод и убрать диагнозоподобную формулировку.
ec985517-5548-4d75-b7f5-24d7e1de79ab,P3_diagnostic_lens_safe_translation,diagnostic_lens,medium,ГЛАВА 6. Инстинкты: древние хозяева современного человека / 4. Инстинкт против программы: в чём разница,"Это тонкое, но важное различие. **Программа «несовершенное Я»** — это психологический слой. Она формируется в детстве через опыт, отношения, послания среды. Она работает с образом себя: «я недостаточно хороший». **Инстинкт** — это биологический слой. Он древнее. Он существовал до того, как появил...","{""summary_candidate"": ""Фрагмент из раздела «ГЛАВА 6. Инстинкты: древние хозяева современного человека» описывает повторяющийся внутренний паттерн, который полезно переводить в мягкую гипотезу, а не в..."", ""mechanism_hints_candidates"": [""self_criticism_as_control""], ""safe_user_translation_candidate"": ""Самокритика здесь может быть способом держать себя под контролем и не столкнуться с более уязвимыми чувствами."", ""allowed_writer_use_candidate"": ""Только мягкая парафраза как объяснительная гипотеза, связанная с контекстом пользователя."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""diagnostic_lens_requires_safe_translation_review"", ""high_value_chapter_review"", ""diagnostic_lens_enrichment_priority"", ""high_value_chapter_priority""]",[],Проверить безопасный пользовательский перевод и убрать диагнозоподобную формулировку.
90f9393b-7ae3-42e3-a5f5-29c20451c2a9,P3_diagnostic_lens_safe_translation,diagnostic_lens,medium,Глава 8: Информационный метаболизм — как ты переживаешь опыт / 5. Из сегодняшнего «я» скажи этому прошлому себе что-то — что ты хотел бы тогда услышать. Не «всё будет хорошо» — а что-то конкретное и честное.,"*Эта практика не погружение в травму. Это встреча с тем, что застряло — с позиции того, кто уже прошёл через это.* ***","{""summary_candidate"": ""Фрагмент из раздела «Глава 8: Информационный метаболизм — как ты переживаешь опыт» описывает повторяющийся внутренний паттерн, который полезно переводить в мягкую гипотезу, а не..."", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": ""Это лучше переводить как мягкую гипотезу о способе защиты, а не как утверждение о том, кто человек."", ""allowed_writer_use_candidate"": ""Только мягкая парафраза как объяснительная гипотеза, связанная с контекстом пользователя."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""legacy_too_short"", ""missing_summary"", ""missing_mechanism_hints"", ""diagnostic_lens_requires_safe_translation_review"", ""high_value_chapter_review"", ""diagnostic_lens_enrichment_priority"", ""high_value_chapter_priority""]",[],Проверить безопасный пользовательский перевод и убрать диагнозоподобную формулировку.
2e021b62-6bee-4584-b1cf-c79bcb833153,P3_diagnostic_lens_safe_translation,diagnostic_lens,medium,Глава 8: Информационный метаболизм — как ты переживаешь опыт / Вопросы и ответы,"С: Не перестанешь — и не нужно. Мышление — это тоже часть тебя. Задача не в том, чтобы замолчал ум. Задача — замечать, когда ты «ушёл в голову» — и мягко возвращаться к ощущению. Ум будет говорить. Ты будешь возвращаться. Ум будет говорить снова. Ты снова вернёшься. Это и есть практика. Не «ум за...","{""summary_candidate"": ""Фрагмент из раздела «Глава 8: Информационный метаболизм — как ты переживаешь опыт» описывает повторяющийся внутренний паттерн, который полезно переводить в мягкую гипотезу, а не..."", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": ""Это лучше переводить как мягкую гипотезу о способе защиты, а не как утверждение о том, кто человек."", ""allowed_writer_use_candidate"": ""Только мягкая парафраза как объяснительная гипотеза, связанная с контекстом пользователя."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""missing_mechanism_hints"", ""diagnostic_lens_requires_safe_translation_review"", ""high_value_chapter_review"", ""diagnostic_lens_enrichment_priority"", ""high_value_chapter_priority""]",[],Проверить безопасный пользовательский перевод и убрать диагнозоподобную формулировку.
d60e5a31-835c-4ce9-b14b-40b1706b6353,P4_mechanism_missing_hints,mechanism,medium,ГЛАВА 1. Программа «несовершенное Я»: как работает автопилот,***,"{""summary_candidate"": ""Фрагмент из раздела «ГЛАВА 1. Программа «несовершенное Я»: как работает автопилот» объясняет механизм, через который человек пытается сохранить безопасность или контроль. ***"", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": """", ""allowed_writer_use_candidate"": ""Только мягкая парафраза как объяснительная гипотеза, связанная с контекстом пользователя."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""legacy_too_short"", ""missing_summary"", ""missing_mechanism_hints"", ""high_value_chapter_review"", ""high_value_chapter_priority""]",[],"Проверить, что mechanism_hints не generic и не превращаются в routing authority."
ae905f5d-9ca4-40ed-88e4-d43f73e9afa8,P4_mechanism_missing_hints,mechanism,medium,ГЛАВА 10. НейроСталкинг — жизнь из присутствия,"*** Девять глав до этой — это была карта. Подробная, с масштабом, с легендой. Ты изучил рельеф: программу несовершенного Я, химию страдания, фильтры восприятия, тени, инстинкты, страхи, потоковые состояния. Ты понял, как работает автопилот и почему мозг предпочитает привычную боль непривычной сво...","{""summary_candidate"": ""Фрагмент из раздела «ГЛАВА 10. НейроСталкинг — жизнь из присутствия» объясняет механизм, через который человек пытается сохранить безопасность или контроль. *** Девять глав до э..."", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": """", ""allowed_writer_use_candidate"": ""Только мягкая парафраза как объяснительная гипотеза, связанная с контекстом пользователя."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""missing_mechanism_hints"", ""high_value_chapter_review"", ""high_value_chapter_priority""]",[],"Проверить, что mechanism_hints не generic и не превращаются в routing authority."
5943bece-db10-460a-bc21-7e23e6485925,P4_mechanism_missing_hints,mechanism,medium,ГЛАВА 10. НейроСталкинг — жизнь из присутствия / НеоСталкинг: когда личность перестаёт быть центром вселенной,"НейроСталкинг и НеоСталкинг — это два уровня одного процесса. **НейроСталкинг** — это работа с первым этажом. Паттерны, триггеры, автоматические реакции, нейрофизиология страдания. Здесь ты исследуешь, как работает программа. Смотришь на неё снаружи. Учишься не запускаться. **НеоСталкинг** — это...","{""summary_candidate"": ""Фрагмент из раздела «ГЛАВА 10. НейроСталкинг — жизнь из присутствия» объясняет механизм, через который человек пытается сохранить безопасность или контроль. НейроСталкинг и НеоС..."", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": """", ""allowed_writer_use_candidate"": ""Только мягкая парафраза как объяснительная гипотеза, связанная с контекстом пользователя."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""missing_mechanism_hints"", ""high_value_chapter_review"", ""high_value_chapter_priority""]",[],"Проверить, что mechanism_hints не generic и не превращаются в routing authority."
d93bee24-5bbb-4b52-b045-93974de936b5,P4_mechanism_missing_hints,mechanism,medium,ГЛАВА 2. Химия клетки: почему мозг зависит от страдания / 3. *Мысли* — они в настоящем или в будущем/прошлом? Нейтральные или окрашены тревогой?,Запиши в три столбца. Через неделю посмотри: в какое время дня уровень стресса обычно выше? Что его предшествует? Что снижает? Это не упражнение на расслабление. Это упражнение на **картографирование**. Ты собираешь данные о своей химии. Данные — это власть над паттерном. ***,"{""summary_candidate"": ""Фрагмент из раздела «ГЛАВА 2. Химия клетки: почему мозг зависит от страдания» объясняет механизм, через который человек пытается сохранить безопасность или контроль. Запиши в тр..."", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": """", ""allowed_writer_use_candidate"": ""Только мягкая парафраза как объяснительная гипотеза, связанная с контекстом пользователя."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""legacy_too_short"", ""missing_summary"", ""missing_mechanism_hints""]",[],"Проверить, что mechanism_hints не generic и не превращаются в routing authority."
650e5ee6-4072-449e-9b93-bc2729e553db,P4_mechanism_missing_hints,mechanism,medium,"ГЛАВА 3. Карта — не территория: почему ты видишь не мир, а себя / 2. Три механизма, которые лепят твою версию реальности / Механизм 1: Удаление (Deletion)","Мозг **удаляет** часть информации — просто не замечает её. Как в примере с Бекзатом: похвала была — мозг её удалил. Удаление работает по принципу: **важно то, что соответствует текущей программе**. Это объясняет, почему два человека в одной и той же ситуации могут дать диаметрально противоположны...","{""summary_candidate"": ""Фрагмент из раздела «ГЛАВА 3. Карта — не территория: почему ты видишь не мир, а себя» объясняет механизм, через который человек пытается сохранить безопасность или контроль. Моз..."", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": """", ""allowed_writer_use_candidate"": ""Только мягкая парафраза как объяснительная гипотеза, связанная с контекстом пользователя."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""missing_mechanism_hints"", ""high_value_chapter_review"", ""high_value_chapter_priority""]",[],"Проверить, что mechanism_hints не generic и не превращаются в routing authority."
029c5523-f014-40b4-86a8-66480ecd0304,P5_source_fragment_derived_review,source_fragment,medium,ГЛАВА 10. НейроСталкинг — жизнь из присутствия / Интеграция: как жить из этого,"Здесь важно остановиться на практическом вопросе. Потому что всё описанное выше — не состояние дзен-монаха на горе. Это то, что работает в обычной жизни. Или не работает, если остаётся только концепцией. Что значит «жить из присутствия» конкретно? **Первое**: ты замечаешь реакцию раньше, чем она...","{""summary_candidate"": ""Исходный фрагмент из раздела «ГЛАВА 10. НейроСталкинг — жизнь из присутствия» лучше использовать как опорный смысловой источник для derived candidate, а не как готовую реплику."", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": """", ""allowed_writer_use_candidate"": ""Только как provenance seed для derived candidate, не как прямая реплика."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""source_fragment_requires_derived_candidate_review"", ""high_value_chapter_review"", ""source_fragment_candidate_review"", ""high_value_chapter_priority""]",[],"Решить, нужен ли derived candidate вместо прямого writer-facing использования."
02967da0-f163-4b5d-a732-6630dfeb0957,P5_source_fragment_derived_review,source_fragment,medium,ГЛАВА 10. НейроСталкинг — жизнь из присутствия / Ментальный суверенитет: неуязвимость — не броня,"Это, пожалуй, самое часто неверно понимаемое понятие в НейроСталкинге. Услышав слово «неуязвимость», большинство людей представляют что-то вроде каменной стены. Человека, которого ничто не трогает. Который не реагирует, не чувствует, не открывается. Это не то. **Ментальный суверенитет — это не от...","{""summary_candidate"": ""Исходный фрагмент из раздела «ГЛАВА 10. НейроСталкинг — жизнь из присутствия» лучше использовать как опорный смысловой источник для derived candidate, а не как готовую реплику."", ""mechanism_hints_candidates"": [""control_as_safety""], ""safe_user_translation_candidate"": ""Иногда контроль становится способом не чувствовать угрозу и вернуть себе ощущение опоры."", ""allowed_writer_use_candidate"": ""Только как provenance seed для derived candidate, не как прямая реплика."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""source_fragment_requires_derived_candidate_review"", ""high_value_chapter_review"", ""source_fragment_candidate_review"", ""high_value_chapter_priority""]",[],"Решить, нужен ли derived candidate вместо прямого writer-facing использования."
2fc538fa-d37a-4559-bfed-1a3ff829e731,P5_source_fragment_derived_review,source_fragment,medium,ГЛАВА 10. НейроСталкинг — жизнь из присутствия / Что такое НейроСталкинг — и чем он не является,"Название может ввести в заблуждение. «Сталкинг» — преследование? Слежка? Нет. Образ другой. Сталкер в смысле проводника — тот, кто идёт в зону, которую другие обходят стороной. Не потому что бесстрашный. А потому что знает зону лучше, чем свою квартиру. Знает, где пройти, а где не стоит. Видит то...","{""summary_candidate"": ""Исходный фрагмент из раздела «ГЛАВА 10. НейроСталкинг — жизнь из присутствия» лучше использовать как опорный смысловой источник для derived candidate, а не как готовую реплику."", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": """", ""allowed_writer_use_candidate"": ""Только как provenance seed для derived candidate, не как прямая реплика."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""source_fragment_requires_derived_candidate_review"", ""high_value_chapter_review"", ""source_fragment_candidate_review"", ""high_value_chapter_priority""]",[],"Решить, нужен ли derived candidate вместо прямого writer-facing использования."
295a3a28-389d-4cc5-9c15-e8bf4010eb3c,P5_source_fragment_derived_review,source_fragment,medium,"ГЛАВА 5. Тени: то, что мы не видим в себе / 4. Золотая тень: вытесненное хорошее","Большинство людей думают о тени как о «тёмной стороне». Агрессия, зависть, похоть, жадность — всё это тень. Да, это так. Но Юнг описал ещё один, менее очевидный феномен: **золотую тень**. Это вытесненные **позитивные** качества. Не «плохое», а «хорошее, которое почему-то оказалось невозможным». Б...","{""summary_candidate"": ""Исходный фрагмент из раздела «ГЛАВА 5. Тени: то, что мы не видим в себе» лучше использовать как опорный смысловой источник для derived candidate, а не как готовую реплику."", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": """", ""allowed_writer_use_candidate"": ""Только как provenance seed для derived candidate, не как прямая реплика."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""source_fragment_requires_derived_candidate_review"", ""high_value_chapter_review"", ""source_fragment_candidate_review"", ""high_value_chapter_priority""]",[],"Решить, нужен ли derived candidate вместо прямого writer-facing использования."
11a72efd-5a3c-413a-bd74-70356a407983,P5_source_fragment_derived_review,source_fragment,medium,"ГЛАВА 5. Тени: то, что мы не видим в себе / Практикум к главе 5: семь практик работы с тенью / Практика 1: Список раздражения","**Цель:** найти входы в тень через реакции на других людей. **Время:** 20–30 минут. Один раз как исследование. Возьми лист бумаги. Раздели на две колонки. В первой — напиши имена или описания людей, которые тебя сильно раздражают. Не просто «не нравятся» — именно **заряженное** раздражение, котор...","{""summary_candidate"": ""Исходный фрагмент из раздела «ГЛАВА 5. Тени: то, что мы не видим в себе» лучше использовать как опорный смысловой источник для derived candidate, а не как готовую реплику."", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": """", ""allowed_writer_use_candidate"": ""Только как provenance seed для derived candidate, не как прямая реплика."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""source_fragment_requires_derived_candidate_review"", ""high_value_chapter_review"", ""source_fragment_candidate_review"", ""high_value_chapter_priority""]",[],"Решить, нужен ли derived candidate вместо прямого writer-facing использования."
0d62f141-572d-4386-b02d-d7f9a46fa27f,P5_source_fragment_derived_review,source_fragment,medium,"ГЛАВА 7. Страх: союзник, которого ты превратил во врага / 4. Лиссофобия: страх потерять себя","Один из самых распространённых страхов, с которыми приходят на сессии Саламата — и один из наименее обсуждаемых публично. **Лиссофобия** — в широком смысле это страх сойти с ума, потерять контроль над собственным разумом. Но в практике работы с сознанием он принимает особую форму: **страх потерят...","{""summary_candidate"": ""Исходный фрагмент из раздела «ГЛАВА 7. Страх: союзник, которого ты превратил во врага» лучше использовать как опорный смысловой источник для derived candidate, а не как готовую..."", ""mechanism_hints_candidates"": [""control_as_safety""], ""safe_user_translation_candidate"": ""Иногда контроль становится способом не чувствовать угрозу и вернуть себе ощущение опоры."", ""allowed_writer_use_candidate"": ""Только как provenance seed для derived candidate, не как прямая реплика."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""source_fragment_requires_derived_candidate_review"", ""high_value_chapter_review"", ""source_fragment_candidate_review"", ""high_value_chapter_priority""]",[],"Решить, нужен ли derived candidate вместо прямого writer-facing использования."
25d83395-9b54-464f-ab8d-dc373637f7d2,P5_source_fragment_derived_review,source_fragment,medium,"ГЛАВА 7. Страх: союзник, которого ты превратил во врага / 5. Через несколько минут — вопрос к ощущению: «Что ты хочешь, чтобы я знал?»","Иногда ответ будет неожиданным. Иногда — очевидным. Иногда — ничего не придёт, и это тоже нормально. Цель не «избавиться от страха». Цель — выйти из отношений «страх командует мной» в отношения «я с ним в контакте». ***","{""summary_candidate"": ""Исходный фрагмент из раздела «ГЛАВА 7. Страх: союзник, которого ты превратил во врага» лучше использовать как опорный смысловой источник для derived candidate, а не как готовую..."", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": """", ""allowed_writer_use_candidate"": ""Только как provenance seed для derived candidate, не как прямая реплика."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""legacy_too_short"", ""missing_summary"", ""source_fragment_requires_derived_candidate_review"", ""high_value_chapter_review"", ""source_fragment_candidate_review"", ""high_value_chapter_priority""]",[],"Решить, нужен ли derived candidate вместо прямого writer-facing использования."
2c7b28b6-f7ca-42b7-827e-22b08e4c962e,P5_source_fragment_derived_review,source_fragment,medium,"ГЛАВА 7. Страх: союзник, которого ты превратил во врага / 6. Страх и смелость: неверный нарратив","Культура говорит: смелый человек — тот, кто не боится. Или тот, кто «преодолевает» страх. Это неточно. Нейрофизиолог **Джозеф Леду** специально занимался вопросом смелости. Его вывод противоречит популярному нарративу: **смелость — это не отсутствие страха и не его преодоление. Это способность де...","{""summary_candidate"": ""Исходный фрагмент из раздела «ГЛАВА 7. Страх: союзник, которого ты превратил во врага» лучше использовать как опорный смысловой источник для derived candidate, а не как готовую..."", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": """", ""allowed_writer_use_candidate"": ""Только как provenance seed для derived candidate, не как прямая реплика."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""source_fragment_requires_derived_candidate_review"", ""high_value_chapter_review"", ""source_fragment_candidate_review"", ""high_value_chapter_priority""]",[],"Решить, нужен ли derived candidate вместо прямого writer-facing использования."
316c4af8-c441-4f1e-b606-ca23fce136c1,P5_source_fragment_derived_review,source_fragment,medium,"ГЛАВА 7. Страх: союзник, которого ты превратил во врага / Практикум к главе 7: семь практик работы со страхом / Практика 1: Карта страхов","**Цель:** выйти из отношений со страхом через называние и классификацию. **Время:** 30–40 минут. Один раз как исследование. Возьми лист бумаги. Напиши все страхи, которые есть прямо сейчас. Не только большие и очевидные — и маленькие, фоновые, стыдные. Всё, что поднимается. Дай каждому страху кор...","{""summary_candidate"": ""Исходный фрагмент из раздела «ГЛАВА 7. Страх: союзник, которого ты превратил во врага» лучше использовать как опорный смысловой источник для derived candidate, а не как готовую..."", ""mechanism_hints_candidates"": [""shame_as_wrong_visibility""], ""safe_user_translation_candidate"": ""Похоже, здесь есть страх быть увиденным как неправильный или недостаточный."", ""allowed_writer_use_candidate"": ""Только как provenance seed для derived candidate, не как прямая реплика."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""source_fragment_requires_derived_candidate_review"", ""high_value_chapter_review"", ""source_fragment_candidate_review"", ""high_value_chapter_priority""]",[],"Решить, нужен ли derived candidate вместо прямого writer-facing использования."
1243381f-27fe-4f5e-95bb-605b8ba64c1a,P5_source_fragment_derived_review,source_fragment,low,ГЛАВА 1. Программа «несовершенное Я»: как работает автопилот / 2. Пять драйверов выживания / Драйвер 3: «Радуй других»,**Базовая установка:** «Мои потребности неважны. Важны потребности других» Ребёнок выражает своё желание. Родитель реагирует раздражением или игнорированием. Вывод: **«Мои желания создают проблемы. Чтобы быть любимым — надо угождать»**. Во взрослой жизни — ты не можешь сказать «нет». Автоматическ...,"{""summary_candidate"": ""Исходный фрагмент из раздела «ГЛАВА 1. Программа «несовершенное Я»: как работает автопилот» лучше использовать как опорный смысловой источник для derived candidate, а не как гот..."", ""mechanism_hints_candidates"": [""parental_gaze""], ""safe_user_translation_candidate"": ""Здесь может звучать внутренний оценивающий взгляд, который человек когда-то усвоил извне."", ""allowed_writer_use_candidate"": ""Только как provenance seed для derived candidate, не как прямая реплика."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""source_fragment_requires_derived_candidate_review"", ""high_value_chapter_review"", ""source_fragment_candidate_review"", ""high_value_chapter_priority""]",[],"Решить, нужен ли derived candidate вместо прямого writer-facing использования."
40de9766-584b-4fd7-a6e9-fadd34146e91,P5_source_fragment_derived_review,source_fragment,low,"ГЛАВА 1. Программа «несовершенное Я»: как работает автопилот / 4. *Что ты хочешь ей сказать сейчас?* Не «убирайся», не «спасибо за всё». Что-то честное. Своё.","Нет правильного письма. Нет неправильного. Единственное условие — не лгать себе ни в одном предложении. После того как написал — прочитай вслух. Если возникают слёзы, злость, облегчение — это нормально. Это не «надломился». Это просто что-то, что давно ждало момента быть услышанным. > Из сессии:...","{""summary_candidate"": ""Исходный фрагмент из раздела «ГЛАВА 1. Программа «несовершенное Я»: как работает автопилот» лучше использовать как опорный смысловой источник для derived candidate, а не как гот..."", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": """", ""allowed_writer_use_candidate"": ""Только как provenance seed для derived candidate, не как прямая реплика."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""source_fragment_requires_derived_candidate_review"", ""high_value_chapter_review"", ""source_fragment_candidate_review"", ""high_value_chapter_priority""]",[],"Решить, нужен ли derived candidate вместо прямого writer-facing использования."
35fa3df5-190b-4901-9308-5400165c4906,P5_source_fragment_derived_review,source_fragment,low,"ГЛАВА 1. Программа «несовершенное Я»: как работает автопилот / 5. *Ещё два медленных дыхания.* И возвращайся к тому, что делал.","> Из сессии: > > **Айгерим, 33 года:** Это звучит слишком просто. У меня серьёзная тревога. Пять вдохов её не уберут. > > **Саламат:** Правильно. Не уберут. Задача не убрать тревогу. Задача — на пять секунд выйти из её захвата. Сделать шаг назад. Посмотреть на неё, а не из неё. Этого достаточно д...","{""summary_candidate"": ""Исходный фрагмент из раздела «ГЛАВА 1. Программа «несовершенное Я»: как работает автопилот» лучше использовать как опорный смысловой источник для derived candidate, а не как гот..."", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": """", ""allowed_writer_use_candidate"": ""Только как provenance seed для derived candidate, не как прямая реплика."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""source_fragment_requires_derived_candidate_review"", ""high_value_chapter_review"", ""source_fragment_candidate_review"", ""high_value_chapter_priority""]",[],"Решить, нужен ли derived candidate вместо прямого writer-facing использования."
237fd152-587e-4fae-922a-edb002363765,P5_source_fragment_derived_review,source_fragment,low,"ГЛАВА 3. Карта — не территория: почему ты видишь не мир, а себя / 3. Таламус: диспетчер, который уже решил за тебя","Здесь нужно остановиться на одном нейрофизиологическом механизме, который объясняет очень многое. **Таламус** — структура в центре мозга — работает как диспетчер. Через него проходит почти вся сенсорная информация прежде, чем попасть в кору — место «думания». И вот что принципиально: таламус не п...","{""summary_candidate"": ""Исходный фрагмент из раздела «ГЛАВА 3. Карта — не территория: почему ты видишь не мир, а себя» лучше использовать как опорный смысловой источник для derived candidate, а не как..."", ""mechanism_hints_candidates"": [], ""safe_user_translation_candidate"": """", ""allowed_writer_use_candidate"": ""Только как provenance seed для derived candidate, не как прямая реплика."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""source_fragment_requires_derived_candidate_review"", ""high_value_chapter_review"", ""source_fragment_candidate_review"", ""high_value_chapter_priority""]",[],"Решить, нужен ли derived candidate вместо прямого writer-facing использования."
18eb49da-1d55-418f-b668-883c3b411270,P5_source_fragment_derived_review,source_fragment,low,"ГЛАВА 3. Карта — не территория: почему ты видишь не мир, а себя / 5. Неврологическая дуга: как ты переживаешь собственные выводы","Коржибский описал ещё один механизм — **неврологическую дугу**. Он показал, что человек начинает **переживать свои собственные описания реальности** так же, как будто это сама реальность. Назвал себя «неудачником» — и тело реагирует: опускаются плечи, тяжелеет грудь, появляется апатия. Не потому...","{""summary_candidate"": ""Исходный фрагмент из раздела «ГЛАВА 3. Карта — не территория: почему ты видишь не мир, а себя» лучше использовать как опорный смысловой источник для derived candidate, а не как..."", ""mechanism_hints_candidates"": [""self_criticism_as_control""], ""safe_user_translation_candidate"": ""Самокритика здесь может быть способом держать себя под контролем и не столкнуться с более уязвимыми чувствами."", ""allowed_writer_use_candidate"": ""Только как provenance seed для derived candidate, не как прямая реплика."", ""contraindications_candidates"": []}","[""manual_review_required_by_prd"", ""missing_summary"", ""source_fragment_requires_derived_candidate_review"", ""high_value_chapter_review"", ""source_fragment_candidate_review"", ""high_value_chapter_priority""]",[],"Решить, нужен ли derived candidate вместо прямого writer-facing использования."
