10:02:22 | INFO     | root                                | ======================================================================
INFO:     127.0.0.1:56469 - "POST /api/v1/questions/adaptive HTTP/1.1" 200 OK
10:03:51 | INFO     | api.main                            | -> POST /api/v1/questions/adaptive (key: dev-key-00...)
10:03:51 | INFO     | api.identity.service                | identity.user_resolved
10:03:51 | WARNING  | api.identity.service                | identity.legacy_user_id_used
10:03:51 | INFO     | api.identity.service                | identity.session_refreshed
10:03:51 | INFO     | api.conversations.service           | conversation.resumed
10:03:51 | INFO     | api.routes.common                   | [ADAPTIVE] Adaptive question: Мне страшно, я разваливаюсь прямо сейчас.... (user=482e11fa-2a32-4d27-836b-445889ca89fd runtime_scope=prd0475_live_session_6_pq_thread_006 session=prd0475_live_session_6_pq_thread_006)
10:03:56 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_miss user_id=prd0475_live_session_6_pq_thread_006
10:03:56 | INFO     | bot_agent.semantic_memory           | [SEMANTIC_MEMORY] cache_miss user_id=prd0475_live_session_6_pq_thread_006
10:03:56 | INFO     | bot_agent.semantic_memory           | Semantic memory loaded: 4 embeddings
10:03:56 | INFO     | bot_agent.conversation_memory       | [MEMORY] load_history start user_id=prd0475_live_session_6_pq_thread_006
10:03:56 | INFO     | bot_agent.conversation_memory       | [MEMORY] loaded from sqlite turns=4 user_id=prd0475_live_session_6_pq_thread_006
10:03:56 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search start user_id=prd0475_live_session_6_pq_thread_006 top_k=3 min_similarity=0.700 total_embeddings=4 exclude_last_n=1 effective_exclude=1
10:03:56 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search_pool_size=3
10:03:56 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search done user_id=prd0475_live_session_6_pq_thread_006 results=3 threshold=0.700 max_similarity=0.880
10:03:56 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #1 turn=1 similarity=0.880
10:03:56 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #2 turn=2 similarity=0.880
10:03:56 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #3 turn=3 similarity=0.880
10:03:56 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_hit user_id=prd0475_live_session_6_pq_thread_006 turns=4
10:03:56 | INFO     | bot_agent.retriever                 | [RETRIEVAL] query='Мне страшно, я разваливаюсь прямо сейчас.' top_k=4 source=api
10:03:59 | INFO     | bot_agent.retriever                 | [RETRIEVAL] API search: 4 блоков
10:03:59 | INFO     | bot_agent.multiagent.agents.memory_retrieval | [MRA] rag hits=4 query='Мне страшно, я разваливаюсь прямо сейчас....' retrieval_source_used=api circuit_open=False
10:03:59 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_hit user_id=prd0475_live_session_6_pq_thread_006 turns=4
10:03:59 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_hit user_id=prd0475_live_session_6_pq_thread_006 turns=4
10:03:59 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_hit user_id=prd0475_live_session_6_pq_thread_006 turns=4
10:03:59 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search start user_id=prd0475_live_session_6_pq_thread_006 top_k=3 min_similarity=0.600 total_embeddings=4 exclude_last_n=1 effective_exclude=1
10:03:59 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search_pool_size=3
10:03:59 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search done user_id=prd0475_live_session_6_pq_thread_006 results=3 threshold=0.600 max_similarity=0.880
10:03:59 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #1 turn=1 similarity=0.880
10:03:59 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #2 turn=2 similarity=0.880
10:03:59 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #3 turn=3 similarity=0.880
10:04:04 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_hit user_id=prd0475_live_session_6_pq_thread_006 turns=4
10:04:04 | INFO     | bot_agent.conversation_memory       | [MEMORY] add_turn user_id=prd0475_live_session_6_pq_thread_006 turns_before=4
10:04:04 | INFO     | bot_agent.conversation_memory       | [MEMORY] turn_added user_id=prd0475_live_session_6_pq_thread_006 turn_index=5
10:04:04 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] add_turn_embedding user_id=prd0475_live_session_6_pq_thread_006 turn_index=5
10:04:04 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] embedding added turn_index=5
10:04:04 | INFO     | bot_agent.conversation_memory       | [SUMMARY_TASK] scheduled turn=5 user_id=prd0475_live_session_6_pq_thread_006 (background)
10:04:04 | INFO     | bot_agent.conversation_memory       | [MEMORY] save userid=prd0475_live_session_6_pq_thread_006 turns=5 reason=addturn
10:04:04 | INFO     | bot_agent.multiagent.runtime_adapter | [MULTIAGENT_ADAPTER] served query user_id=prd0475_live_session_6_pq_thread_006 model=gpt-5-mini writer_api_mode=responses state_api_mode=responses
10:04:04 | INFO     | api.main                            | <- POST /api/v1/questions/adaptive | status=200 | 13.570s
INFO:     127.0.0.1:56480 - "POST /api/v1/questions/adaptive HTTP/1.1" 200 OK
10:04:04 | INFO     | api.main                            | -> POST /api/v1/questions/adaptive (key: dev-key-00...)
10:04:04 | INFO     | api.identity.service                | identity.user_resolved
10:04:04 | WARNING  | api.identity.service                | identity.legacy_user_id_used
10:04:04 | INFO     | api.identity.service                | identity.session_refreshed
10:04:04 | INFO     | api.conversations.service           | conversation.resumed
10:04:05 | INFO     | api.routes.common                   | [ADAPTIVE] Adaptive question: Я не справляюсь и не вывожу сейчас.... (user=482e11fa-2a32-4d27-836b-445889ca89fd runtime_scope=prd0475_live_session_7_pq_thread_007 session=prd0475_live_session_7_pq_thread_007)
10:04:11 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_miss user_id=prd0475_live_session_7_pq_thread_007
10:04:11 | INFO     | bot_agent.semantic_memory           | [SEMANTIC_MEMORY] cache_miss user_id=prd0475_live_session_7_pq_thread_007
10:04:11 | INFO     | bot_agent.semantic_memory           | Semantic memory loaded: 4 embeddings
10:04:11 | INFO     | bot_agent.conversation_memory       | [MEMORY] load_history start user_id=prd0475_live_session_7_pq_thread_007
10:04:11 | INFO     | bot_agent.conversation_memory       | [MEMORY] loaded from sqlite turns=4 user_id=prd0475_live_session_7_pq_thread_007
10:04:11 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search start user_id=prd0475_live_session_7_pq_thread_007 top_k=3 min_similarity=0.700 total_embeddings=4 exclude_last_n=1 effective_exclude=1
10:04:11 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search_pool_size=3
10:04:11 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search done user_id=prd0475_live_session_7_pq_thread_007 results=3 threshold=0.700 max_similarity=0.839
10:04:11 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #1 turn=1 similarity=0.839
10:04:11 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #2 turn=2 similarity=0.839
10:04:11 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #3 turn=3 similarity=0.839
10:04:11 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_hit user_id=prd0475_live_session_7_pq_thread_007 turns=4
10:04:11 | INFO     | bot_agent.retriever                 | [RETRIEVAL] query='Я не справляюсь и не вывожу сейчас.' top_k=4 source=api
10:04:14 | INFO     | bot_agent.retriever                 | [RETRIEVAL] API search: 4 блоков
10:04:14 | INFO     | bot_agent.multiagent.agents.memory_retrieval | [MRA] rag hits=4 query='Я не справляюсь и не вывожу сейчас....' retrieval_source_used=api circuit_open=False
10:04:14 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_hit user_id=prd0475_live_session_7_pq_thread_007 turns=4
10:04:14 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_hit user_id=prd0475_live_session_7_pq_thread_007 turns=4
10:04:14 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_hit user_id=prd0475_live_session_7_pq_thread_007 turns=4
10:04:14 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search start user_id=prd0475_live_session_7_pq_thread_007 top_k=3 min_similarity=0.600 total_embeddings=4 exclude_last_n=1 effective_exclude=1
10:04:14 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search_pool_size=3
10:04:14 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search done user_id=prd0475_live_session_7_pq_thread_007 results=3 threshold=0.600 max_similarity=0.839
10:04:14 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #1 turn=1 similarity=0.839
10:04:14 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #2 turn=2 similarity=0.839
10:04:14 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #3 turn=3 similarity=0.839
10:04:18 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_hit user_id=prd0475_live_session_7_pq_thread_007 turns=4
10:04:18 | INFO     | bot_agent.conversation_memory       | [MEMORY] add_turn user_id=prd0475_live_session_7_pq_thread_007 turns_before=4
10:04:18 | INFO     | bot_agent.conversation_memory       | [MEMORY] turn_added user_id=prd0475_live_session_7_pq_thread_007 turn_index=5
10:04:18 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] add_turn_embedding user_id=prd0475_live_session_7_pq_thread_007 turn_index=5
10:04:18 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] embedding added turn_index=5
10:04:18 | INFO     | bot_agent.conversation_memory       | [SUMMARY_TASK] scheduled turn=5 user_id=prd0475_live_session_7_pq_thread_007 (background)
10:04:18 | INFO     | bot_agent.conversation_memory       | [MEMORY] save userid=prd0475_live_session_7_pq_thread_007 turns=5 reason=addturn
10:04:18 | INFO     | bot_agent.multiagent.runtime_adapter | [MULTIAGENT_ADAPTER] served query user_id=prd0475_live_session_7_pq_thread_007 model=gpt-5-mini writer_api_mode=responses state_api_mode=responses
10:04:18 | INFO     | api.main                            | <- POST /api/v1/questions/adaptive | status=200 | 13.429s
INFO:     127.0.0.1:56489 - "POST /api/v1/questions/adaptive HTTP/1.1" 200 OK
10:04:18 | INFO     | api.main                            | -> POST /api/v1/questions/adaptive (key: dev-key-00...)
10:04:18 | INFO     | api.identity.service                | identity.user_resolved
10:04:18 | WARNING  | api.identity.service                | identity.legacy_user_id_used
10:04:18 | INFO     | api.identity.service                | identity.session_refreshed
10:04:18 | INFO     | api.conversations.service           | conversation.resumed
10:04:18 | INFO     | api.routes.common                   | [ADAPTIVE] Adaptive question: Мир тупит, люди тормозят, мне надо всех дожать.... (user=482e11fa-2a32-4d27-836b-445889ca89fd runtime_scope=prd0475_live_session_8_pq_thread_008 session=prd0475_live_session_8_pq_thread_008)
10:04:21 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_miss user_id=prd0475_live_session_8_pq_thread_008
10:04:21 | INFO     | bot_agent.semantic_memory           | [SEMANTIC_MEMORY] cache_miss user_id=prd0475_live_session_8_pq_thread_008
10:04:21 | INFO     | bot_agent.semantic_memory           | Semantic memory loaded: 4 embeddings
10:04:22 | INFO     | bot_agent.conversation_memory       | [MEMORY] load_history start user_id=prd0475_live_session_8_pq_thread_008
10:04:22 | INFO     | bot_agent.conversation_memory       | [MEMORY] loaded from sqlite turns=4 user_id=prd0475_live_session_8_pq_thread_008
10:04:22 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search start user_id=prd0475_live_session_8_pq_thread_008 top_k=3 min_similarity=0.700 total_embeddings=4 exclude_last_n=1 effective_exclude=1
10:04:22 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search_pool_size=3
10:04:22 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search done user_id=prd0475_live_session_8_pq_thread_008 results=3 threshold=0.700 max_similarity=0.847
10:04:22 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #1 turn=1 similarity=0.847
10:04:22 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #2 turn=3 similarity=0.842
10:04:22 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #3 turn=2 similarity=0.823
10:04:22 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_hit user_id=prd0475_live_session_8_pq_thread_008 turns=4
10:04:22 | INFO     | bot_agent.retriever                 | [RETRIEVAL] query='Мир тупит, люди тормозят, мне надо всех дожать.' top_k=4 source=api
10:04:25 | INFO     | bot_agent.retriever                 | [RETRIEVAL] API search: 4 блоков
10:04:25 | INFO     | bot_agent.multiagent.agents.memory_retrieval | [MRA] rag hits=4 query='Мир тупит, люди тормозят, мне надо всех дожать....' retrieval_source_used=api circuit_open=False
10:04:25 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_hit user_id=prd0475_live_session_8_pq_thread_008 turns=4
10:04:25 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_hit user_id=prd0475_live_session_8_pq_thread_008 turns=4
10:04:25 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_hit user_id=prd0475_live_session_8_pq_thread_008 turns=4
10:04:25 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search start user_id=prd0475_live_session_8_pq_thread_008 top_k=3 min_similarity=0.600 total_embeddings=4 exclude_last_n=1 effective_exclude=1
10:04:25 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search_pool_size=3
10:04:25 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search done user_id=prd0475_live_session_8_pq_thread_008 results=3 threshold=0.600 max_similarity=0.847
10:04:25 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #1 turn=1 similarity=0.847
10:04:25 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #2 turn=3 similarity=0.842
10:04:25 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #3 turn=2 similarity=0.823
10:04:30 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_hit user_id=prd0475_live_session_8_pq_thread_008 turns=4
10:04:30 | INFO     | bot_agent.conversation_memory       | [MEMORY] add_turn user_id=prd0475_live_session_8_pq_thread_008 turns_before=4
10:04:30 | INFO     | bot_agent.conversation_memory       | [MEMORY] turn_added user_id=prd0475_live_session_8_pq_thread_008 turn_index=5
10:04:30 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] add_turn_embedding user_id=prd0475_live_session_8_pq_thread_008 turn_index=5
10:04:30 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] embedding added turn_index=5
10:04:30 | INFO     | bot_agent.conversation_memory       | [SUMMARY_TASK] scheduled turn=5 user_id=prd0475_live_session_8_pq_thread_008 (background)
10:04:30 | INFO     | bot_agent.conversation_memory       | [MEMORY] save userid=prd0475_live_session_8_pq_thread_008 turns=5 reason=addturn
10:04:30 | INFO     | bot_agent.multiagent.runtime_adapter | [MULTIAGENT_ADAPTER] served query user_id=prd0475_live_session_8_pq_thread_008 model=gpt-5-mini writer_api_mode=responses state_api_mode=responses
10:04:30 | INFO     | api.main                            | <- POST /api/v1/questions/adaptive | status=200 | 12.221s
INFO:     127.0.0.1:56500 - "POST /api/v1/questions/adaptive HTTP/1.1" 200 OK
10:04:30 | INFO     | api.main                            | -> POST /api/v1/questions/adaptive (key: dev-key-00...)
10:04:30 | INFO     | api.identity.service                | identity.user_resolved
10:04:30 | WARNING  | api.identity.service                | identity.legacy_user_id_used
10:04:30 | INFO     | api.identity.service                | identity.session_refreshed
10:04:30 | INFO     | api.conversations.service           | conversation.resumed
10:04:30 | INFO     | api.routes.common                   | [ADAPTIVE] Adaptive question: Все вокруг неадекватные, почему они такие?... (user=482e11fa-2a32-4d27-836b-445889ca89fd runtime_scope=prd0475_live_session_9_pq_thread_009 session=prd0475_live_session_9_pq_thread_009)
10:04:34 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_miss user_id=prd0475_live_session_9_pq_thread_009
10:04:34 | INFO     | bot_agent.semantic_memory           | [SEMANTIC_MEMORY] cache_miss user_id=prd0475_live_session_9_pq_thread_009
10:04:34 | INFO     | bot_agent.semantic_memory           | Semantic memory loaded: 4 embeddings
10:04:34 | INFO     | bot_agent.conversation_memory       | [MEMORY] load_history start user_id=prd0475_live_session_9_pq_thread_009
10:04:34 | INFO     | bot_agent.conversation_memory       | [MEMORY] loaded from sqlite turns=4 user_id=prd0475_live_session_9_pq_thread_009
10:04:34 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search start user_id=prd0475_live_session_9_pq_thread_009 top_k=3 min_similarity=0.700 total_embeddings=4 exclude_last_n=1 effective_exclude=1
10:04:34 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search_pool_size=3
10:04:34 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search done user_id=prd0475_live_session_9_pq_thread_009 results=3 threshold=0.700 max_similarity=0.885
10:04:34 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #1 turn=2 similarity=0.885
10:04:34 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #2 turn=3 similarity=0.871
10:04:34 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #3 turn=1 similarity=0.871
10:04:34 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_hit user_id=prd0475_live_session_9_pq_thread_009 turns=4
10:04:34 | INFO     | bot_agent.retriever                 | [RETRIEVAL] query='Все вокруг неадекватные, почему они такие?' top_k=4 source=api
10:04:37 | INFO     | bot_agent.retriever                 | [RETRIEVAL] API search: 4 блоков
10:04:37 | INFO     | bot_agent.multiagent.agents.memory_retrieval | [MRA] rag hits=4 query='Все вокруг неадекватные, почему они такие?...' retrieval_source_used=api circuit_open=False
10:04:37 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_hit user_id=prd0475_live_session_9_pq_thread_009 turns=4
10:04:37 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_hit user_id=prd0475_live_session_9_pq_thread_009 turns=4
10:04:37 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_hit user_id=prd0475_live_session_9_pq_thread_009 turns=4
10:04:37 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search start user_id=prd0475_live_session_9_pq_thread_009 top_k=3 min_similarity=0.600 total_embeddings=4 exclude_last_n=1 effective_exclude=1
10:04:37 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search_pool_size=3
10:04:37 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search done user_id=prd0475_live_session_9_pq_thread_009 results=3 threshold=0.600 max_similarity=0.885
10:04:37 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #1 turn=2 similarity=0.885
10:04:37 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #2 turn=3 similarity=0.871
10:04:37 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #3 turn=1 similarity=0.871
10:04:41 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_hit user_id=prd0475_live_session_9_pq_thread_009 turns=4
10:04:41 | INFO     | bot_agent.conversation_memory       | [MEMORY] add_turn user_id=prd0475_live_session_9_pq_thread_009 turns_before=4
10:04:41 | INFO     | bot_agent.conversation_memory       | [MEMORY] turn_added user_id=prd0475_live_session_9_pq_thread_009 turn_index=5
10:04:41 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] add_turn_embedding user_id=prd0475_live_session_9_pq_thread_009 turn_index=5
10:04:41 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] embedding added turn_index=5
10:04:41 | INFO     | bot_agent.conversation_memory       | [SUMMARY_TASK] scheduled turn=5 user_id=prd0475_live_session_9_pq_thread_009 (background)
10:04:41 | INFO     | bot_agent.conversation_memory       | [MEMORY] save userid=prd0475_live_session_9_pq_thread_009 turns=5 reason=addturn
10:04:41 | INFO     | bot_agent.multiagent.runtime_adapter | [MULTIAGENT_ADAPTER] served query user_id=prd0475_live_session_9_pq_thread_009 model=gpt-5-mini writer_api_mode=responses state_api_mode=responses
10:04:41 | INFO     | api.main                            | <- POST /api/v1/questions/adaptive | status=200 | 11.236s
INFO:     127.0.0.1:56510 - "POST /api/v1/questions/adaptive HTTP/1.1" 200 OK
10:04:41 | INFO     | api.main                            | -> POST /api/v1/questions/adaptive (key: dev-key-00...)
10:04:41 | INFO     | api.identity.service                | identity.user_resolved
10:04:41 | WARNING  | api.identity.service                | identity.legacy_user_id_used
10:04:41 | INFO     | api.identity.service                | identity.session_refreshed
10:04:41 | INFO     | api.conversations.service           | conversation.resumed
10:04:41 | INFO     | api.routes.common                   | [ADAPTIVE] Adaptive question: Они идиоты и мир не понимает, как с этим быть?... (user=482e11fa-2a32-4d27-836b-445889ca89fd runtime_scope=prd0475_live_session_10_pq_thread_010 session=prd0475_live_session_10_pq_thread_010)
10:04:45 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_miss user_id=prd0475_live_session_10_pq_thread_010
10:04:45 | INFO     | bot_agent.semantic_memory           | [SEMANTIC_MEMORY] cache_miss user_id=prd0475_live_session_10_pq_thread_010
10:04:45 | INFO     | bot_agent.semantic_memory           | Semantic memory loaded: 4 embeddings
10:04:45 | INFO     | bot_agent.conversation_memory       | [MEMORY] load_history start user_id=prd0475_live_session_10_pq_thread_010
10:04:45 | INFO     | bot_agent.conversation_memory       | [MEMORY] loaded from sqlite turns=4 user_id=prd0475_live_session_10_pq_thread_010
10:04:45 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search start user_id=prd0475_live_session_10_pq_thread_010 top_k=3 min_similarity=0.700 total_embeddings=4 exclude_last_n=1 effective_exclude=1
10:04:45 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search_pool_size=3
10:04:45 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search done user_id=prd0475_live_session_10_pq_thread_010 results=3 threshold=0.700 max_similarity=0.864
10:04:45 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #1 turn=3 similarity=0.864
10:04:45 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #2 turn=2 similarity=0.858
10:04:45 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #3 turn=1 similarity=0.850
10:04:45 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_hit user_id=prd0475_live_session_10_pq_thread_010 turns=4
10:04:45 | INFO     | bot_agent.retriever                 | [RETRIEVAL] query='Они идиоты и мир не понимает, как с этим быть?' top_k=4 source=api
10:04:48 | INFO     | bot_agent.retriever                 | [RETRIEVAL] API search: 4 блоков
10:04:48 | INFO     | bot_agent.multiagent.agents.memory_retrieval | [MRA] rag hits=4 query='Они идиоты и мир не понимает, как с этим быть?...' retrieval_source_used=api circuit_open=False
10:04:48 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_hit user_id=prd0475_live_session_10_pq_thread_010 turns=4
10:04:48 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_hit user_id=prd0475_live_session_10_pq_thread_010 turns=4
10:04:48 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_hit user_id=prd0475_live_session_10_pq_thread_010 turns=4
10:04:48 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search start user_id=prd0475_live_session_10_pq_thread_010 top_k=3 min_similarity=0.600 total_embeddings=4 exclude_last_n=1 effective_exclude=1
10:04:48 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search_pool_size=3
10:04:48 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search done user_id=prd0475_live_session_10_pq_thread_010 results=3 threshold=0.600 max_similarity=0.864
10:04:48 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #1 turn=3 similarity=0.864
10:04:48 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #2 turn=2 similarity=0.858
10:04:48 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #3 turn=1 similarity=0.850
10:04:54 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_hit user_id=prd0475_live_session_10_pq_thread_010 turns=4
10:04:54 | INFO     | bot_agent.conversation_memory       | [MEMORY] add_turn user_id=prd0475_live_session_10_pq_thread_010 turns_before=4
10:04:54 | INFO     | bot_agent.conversation_memory       | [MEMORY] turn_added user_id=prd0475_live_session_10_pq_thread_010 turn_index=5
10:04:54 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] add_turn_embedding user_id=prd0475_live_session_10_pq_thread_010 turn_index=5
10:04:54 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] embedding added turn_index=5
10:04:54 | INFO     | bot_agent.conversation_memory       | [SUMMARY_TASK] scheduled turn=5 user_id=prd0475_live_session_10_pq_thread_010 (background)
10:04:54 | INFO     | bot_agent.conversation_memory       | [MEMORY] save userid=prd0475_live_session_10_pq_thread_010 turns=5 reason=addturn
10:04:54 | INFO     | bot_agent.multiagent.runtime_adapter | [MULTIAGENT_ADAPTER] served query user_id=prd0475_live_session_10_pq_thread_010 model=gpt-5-mini writer_api_mode=responses state_api_mode=responses
10:04:54 | INFO     | api.main                            | <- POST /api/v1/questions/adaptive | status=200 | 12.263s
INFO:     127.0.0.1:56519 - "POST /api/v1/questions/adaptive HTTP/1.1" 200 OK
10:04:54 | INFO     | api.main                            | -> POST /api/v1/questions/adaptive (key: dev-key-00...)
10:04:54 | INFO     | api.identity.service                | identity.user_resolved
10:04:54 | WARNING  | api.identity.service                | identity.legacy_user_id_used
10:04:54 | INFO     | api.identity.service                | identity.session_refreshed
10:04:54 | INFO     | api.conversations.service           | conversation.resumed
10:04:54 | INFO     | api.routes.common                   | [ADAPTIVE] Adaptive question: Спасибо.... (user=482e11fa-2a32-4d27-836b-445889ca89fd runtime_scope=prd0475_live_session_11_pq_thread_011 session=prd0475_live_session_11_pq_thread_011)
10:04:57 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_miss user_id=prd0475_live_session_11_pq_thread_011
10:04:57 | INFO     | bot_agent.semantic_memory           | [SEMANTIC_MEMORY] cache_miss user_id=prd0475_live_session_11_pq_thread_011
10:04:57 | INFO     | bot_agent.semantic_memory           | Semantic memory loaded: 4 embeddings
10:04:57 | INFO     | bot_agent.conversation_memory       | [MEMORY] load_history start user_id=prd0475_live_session_11_pq_thread_011
10:04:57 | INFO     | bot_agent.conversation_memory       | [MEMORY] loaded from sqlite turns=4 user_id=prd0475_live_session_11_pq_thread_011
10:04:57 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search start user_id=prd0475_live_session_11_pq_thread_011 top_k=3 min_similarity=0.700 total_embeddings=4 exclude_last_n=1 effective_exclude=1
10:04:57 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search_pool_size=3
10:04:57 | INFO     | bot_agent.semantic_memory           | [SEMANTIC] search done user_id=prd0475_live_session_11_pq_thread_011 results=3 threshold=0.700 max_similarity=0.868
10:04:57 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #1 turn=1 similarity=0.868
10:04:57 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #2 turn=2 similarity=0.868
10:04:57 | INFO     | bot_agent.semantic_memory           | [SEMANTIC]   #3 turn=3 similarity=0.868
10:04:57 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_hit user_id=prd0475_live_session_11_pq_thread_011 turns=4
10:04:57 | INFO     | bot_agent.retriever                 | [RETRIEVAL] query='Спасибо.' top_k=4 source=api
10:05:00 | INFO     | bot_agent.retriever                 | [RETRIEVAL] API search: 4 блоков
10:05:00 | INFO     | bot_agent.multiagent.agents.memory_retrieval | [MRA] rag hits=4 query='Спасибо....' retrieval_source_used=api circuit_open=False
10:05:00 | INFO     | bot_agent.conversation_memory       | [CONV_MEMORY] cache_hit user_id=prd0475_live_session_11_pq_thread_011 turns=4
